source,target,edge_type
recipe_21167,ingredient_5885,contains
recipe_21167,ingredient_3963,contains
recipe_21167,ingredient_21169,contains
recipe_21167,ingredient_3690,contains
recipe_21167,cuisine_84,belongs_to
recipe_21167,diet_5,suitable_for
recipe_21167,meal_type_110,is_type
recipe_21170,ingredient_157,contains
recipe_21170,ingredient_55,contains
recipe_21170,ingredient_3478,contains
recipe_21170,ingredient_1734,contains
recipe_21170,ingredient_21171,contains
recipe_21170,ingredient_21172,contains
recipe_21170,cuisine_464,belongs_to
recipe_21170,diet_3540,suitable_for
recipe_21170,meal_type_152,is_type
recipe_21170,region_177,belongs_to_region
recipe_21170,state_465,belongs_to_state
recipe_21173,ingredient_21174,contains
recipe_21173,ingredient_3894,contains
recipe_21173,ingredient_3973,contains
recipe_21173,ingredient_4030,contains
recipe_21173,ingredient_54,contains
recipe_21173,ingredient_44,contains
recipe_21173,ingredient_3911,contains
recipe_21173,ingredient_21175,contains
recipe_21173,ingredient_17,contains
recipe_21173,ingredient_21176,contains
recipe_21173,ingredient_3478,contains
recipe_21173,ingredient_3522,contains
recipe_21173,ingredient_3523,contains
recipe_21173,ingredient_4927,contains
recipe_21173,cuisine_353,belongs_to
recipe_21173,diet_3534,suitable_for
recipe_21173,meal_type_38,is_type
recipe_21173,region_177,belongs_to_region
recipe_21173,state_236,belongs_to_state
recipe_21177,ingredient_530,contains
recipe_21177,ingredient_126,contains
recipe_21177,ingredient_10008,contains
recipe_21177,ingredient_281,contains
recipe_21177,ingredient_4475,contains
recipe_21177,ingredient_44,contains
recipe_21177,ingredient_219,contains
recipe_21177,ingredient_3478,contains
recipe_21177,ingredient_3496,contains
recipe_21177,ingredient_21178,contains
recipe_21177,ingredient_3497,contains
recipe_21177,ingredient_3513,contains
recipe_21177,ingredient_1734,contains
recipe_21177,cuisine_176,belongs_to
recipe_21177,diet_5,suitable_for
recipe_21177,meal_type_48,is_type
recipe_21177,region_177,belongs_to_region
recipe_21177,state_178,belongs_to_state
recipe_21179,ingredient_5749,contains
recipe_21179,ingredient_2731,contains
recipe_21179,ingredient_16730,contains
recipe_21179,ingredient_21180,contains
recipe_21179,ingredient_441,contains
recipe_21179,ingredient_21181,contains
recipe_21179,cuisine_84,belongs_to
recipe_21179,diet_3647,suitable_for
recipe_21179,meal_type_6,is_type
recipe_21182,ingredient_173,contains
recipe_21182,ingredient_224,contains
recipe_21182,ingredient_21183,contains
recipe_21182,ingredient_3596,contains
recipe_21182,ingredient_3,contains
recipe_21182,ingredient_4608,contains
recipe_21182,ingredient_4225,contains
recipe_21182,ingredient_3924,contains
recipe_21182,ingredient_21184,contains
recipe_21182,ingredient_21185,contains
recipe_21182,cuisine_464,belongs_to
recipe_21182,diet_5,suitable_for
recipe_21182,meal_type_48,is_type
recipe_21182,region_177,belongs_to_region
recipe_21182,state_465,belongs_to_state
recipe_21186,ingredient_21187,contains
recipe_21186,ingredient_8291,contains
recipe_21186,ingredient_55,contains
recipe_21186,ingredient_21188,contains
recipe_21186,ingredient_20275,contains
recipe_21186,cuisine_2810,belongs_to
recipe_21186,diet_5,suitable_for
recipe_21186,meal_type_110,is_type
recipe_21189,ingredient_21190,contains
recipe_21189,ingredient_4759,contains
recipe_21189,ingredient_9561,contains
recipe_21189,ingredient_190,contains
recipe_21189,ingredient_4414,contains
recipe_21189,ingredient_21191,contains
recipe_21189,ingredient_21192,contains
recipe_21189,ingredient_3516,contains
recipe_21189,ingredient_3489,contains
recipe_21189,ingredient_3580,contains
recipe_21189,ingredient_32,contains
recipe_21189,ingredient_122,contains
recipe_21189,ingredient_208,contains
recipe_21189,ingredient_31,contains
recipe_21189,ingredient_3478,contains
recipe_21189,ingredient_3751,contains
recipe_21189,ingredient_254,contains
recipe_21189,ingredient_3523,contains
recipe_21189,ingredient_4533,contains
recipe_21189,cuisine_84,belongs_to
recipe_21189,diet_5,suitable_for
recipe_21189,meal_type_21,is_type
recipe_21193,ingredient_122,contains
recipe_21193,ingredient_83,contains
recipe_21193,ingredient_1682,contains
recipe_21193,ingredient_4121,contains
recipe_21193,ingredient_3701,contains
recipe_21193,ingredient_315,contains
recipe_21193,ingredient_33,contains
recipe_21193,ingredient_28,contains
recipe_21193,ingredient_32,contains
recipe_21193,ingredient_245,contains
recipe_21193,ingredient_3490,contains
recipe_21193,ingredient_21194,contains
recipe_21193,ingredient_6708,contains
recipe_21193,ingredient_6068,contains
recipe_21193,ingredient_31,contains
recipe_21193,ingredient_209,contains
recipe_21193,ingredient_3478,contains
recipe_21193,cuisine_36,belongs_to
recipe_21193,diet_5,suitable_for
recipe_21193,meal_type_48,is_type
recipe_21195,ingredient_21196,contains
recipe_21195,ingredient_21197,contains
recipe_21195,ingredient_21198,contains
recipe_21195,ingredient_21199,contains
recipe_21195,ingredient_21200,contains
recipe_21195,ingredient_575,contains
recipe_21195,ingredient_5389,contains
recipe_21195,ingredient_17592,contains
recipe_21195,ingredient_127,contains
recipe_21195,ingredient_3478,contains
recipe_21195,ingredient_4135,contains
recipe_21195,ingredient_44,contains
recipe_21195,cuisine_492,belongs_to
recipe_21195,diet_5,suitable_for
recipe_21195,meal_type_85,is_type
recipe_21201,ingredient_948,contains
recipe_21201,ingredient_2268,contains
recipe_21201,ingredient_1751,contains
recipe_21201,ingredient_4074,contains
recipe_21201,ingredient_1031,contains
recipe_21201,cuisine_84,belongs_to
recipe_21201,diet_5,suitable_for
recipe_21201,meal_type_6,is_type
recipe_21202,ingredient_8518,contains
recipe_21202,ingredient_5460,contains
recipe_21202,ingredient_21203,contains
recipe_21202,ingredient_21204,contains
recipe_21202,ingredient_3972,contains
recipe_21202,ingredient_6276,contains
recipe_21202,ingredient_21205,contains
recipe_21202,ingredient_16761,contains
recipe_21202,ingredient_21206,contains
recipe_21202,ingredient_3507,contains
recipe_21202,ingredient_3631,contains
recipe_21202,ingredient_54,contains
recipe_21202,ingredient_6767,contains
recipe_21202,ingredient_3679,contains
recipe_21202,ingredient_89,contains
recipe_21202,ingredient_18,contains
recipe_21202,ingredient_4611,contains
recipe_21202,ingredient_10658,contains
recipe_21202,ingredient_14,contains
recipe_21202,ingredient_21207,contains
recipe_21202,ingredient_3860,contains
recipe_21202,ingredient_3596,contains
recipe_21202,cuisine_47,belongs_to
recipe_21202,diet_3526,suitable_for
recipe_21202,meal_type_48,is_type
recipe_21208,ingredient_21209,contains
recipe_21208,ingredient_21210,contains
recipe_21208,ingredient_21211,contains
recipe_21208,ingredient_5140,contains
recipe_21208,ingredient_219,contains
recipe_21208,ingredient_89,contains
recipe_21208,ingredient_44,contains
recipe_21208,ingredient_220,contains
recipe_21208,ingredient_17,contains
recipe_21208,ingredient_4,contains
recipe_21208,ingredient_3478,contains
recipe_21208,ingredient_14,contains
recipe_21208,ingredient_3496,contains
recipe_21208,ingredient_15,contains
recipe_21208,ingredient_175,contains
recipe_21208,ingredient_3497,contains
recipe_21208,ingredient_21212,contains
recipe_21208,cuisine_176,belongs_to
recipe_21208,diet_5,suitable_for
recipe_21208,meal_type_48,is_type
recipe_21208,region_177,belongs_to_region
recipe_21208,state_178,belongs_to_state
recipe_21213,ingredient_21214,contains
recipe_21213,ingredient_21215,contains
recipe_21213,ingredient_21216,contains
recipe_21213,ingredient_240,contains
recipe_21213,ingredient_358,contains
recipe_21213,ingredient_283,contains
recipe_21213,ingredient_6638,contains
recipe_21213,ingredient_21217,contains
recipe_21213,ingredient_5546,contains
recipe_21213,ingredient_7509,contains
recipe_21213,ingredient_46,contains
recipe_21213,ingredient_127,contains
recipe_21213,ingredient_89,contains
recipe_21213,ingredient_44,contains
recipe_21213,ingredient_18,contains
recipe_21213,ingredient_220,contains
recipe_21213,ingredient_3546,contains
recipe_21213,ingredient_5677,contains
recipe_21213,ingredient_100,contains
recipe_21213,ingredient_3478,contains
recipe_21213,cuisine_90,belongs_to
recipe_21213,diet_3526,suitable_for
recipe_21213,meal_type_21,is_type
recipe_21213,region_22,belongs_to_region
recipe_21213,state_91,belongs_to_state
recipe_21218,ingredient_21219,contains
recipe_21218,ingredient_3513,contains
recipe_21218,ingredient_120,contains
recipe_21218,ingredient_3478,contains
recipe_21218,ingredient_21220,contains
recipe_21218,ingredient_3507,contains
recipe_21218,ingredient_3631,contains
recipe_21218,ingredient_7800,contains
recipe_21218,ingredient_18462,contains
recipe_21218,ingredient_17,contains
recipe_21218,ingredient_89,contains
recipe_21218,ingredient_5267,contains
recipe_21218,ingredient_3606,contains
recipe_21218,ingredient_3607,contains
recipe_21218,ingredient_3497,contains
recipe_21218,ingredient_7041,contains
recipe_21218,ingredient_1734,contains
recipe_21218,ingredient_162,contains
recipe_21218,ingredient_61,contains
recipe_21218,ingredient_3702,contains
recipe_21218,ingredient_1141,contains
recipe_21218,cuisine_353,belongs_to
recipe_21218,diet_5,suitable_for
recipe_21218,meal_type_85,is_type
recipe_21218,region_177,belongs_to_region
recipe_21218,state_236,belongs_to_state
recipe_21221,ingredient_2,contains
recipe_21221,ingredient_21222,contains
recipe_21221,ingredient_7327,contains
recipe_21221,ingredient_3680,contains
recipe_21221,ingredient_4,contains
recipe_21221,ingredient_9638,contains
recipe_21221,ingredient_481,contains
recipe_21221,ingredient_4679,contains
recipe_21221,cuisine_204,belongs_to
recipe_21221,diet_5,suitable_for
recipe_21221,meal_type_85,is_type
recipe_21223,ingredient_355,contains
recipe_21223,ingredient_127,contains
recipe_21223,ingredient_33,contains
recipe_21223,ingredient_17587,contains
recipe_21223,ingredient_100,contains
recipe_21223,ingredient_17524,contains
recipe_21223,ingredient_5950,contains
recipe_21223,ingredient_21224,contains
recipe_21223,ingredient_5407,contains
recipe_21223,ingredient_3611,contains
recipe_21223,ingredient_3827,contains
recipe_21223,cuisine_204,belongs_to
recipe_21223,diet_5,suitable_for
recipe_21223,meal_type_48,is_type
recipe_21225,ingredient_21226,contains
recipe_21225,ingredient_3496,contains
recipe_21225,ingredient_239,contains
recipe_21225,ingredient_3497,contains
recipe_21225,ingredient_3507,contains
recipe_21225,ingredient_3537,contains
recipe_21225,ingredient_4522,contains
recipe_21225,ingredient_3480,contains
recipe_21225,ingredient_1734,contains
recipe_21225,ingredient_3478,contains
recipe_21225,cuisine_235,belongs_to
recipe_21225,diet_3641,suitable_for
recipe_21225,meal_type_85,is_type
recipe_21225,region_177,belongs_to_region
recipe_21225,state_236,belongs_to_state
recipe_21227,ingredient_4394,contains
recipe_21227,ingredient_21228,contains
recipe_21227,ingredient_7193,contains
recipe_21227,ingredient_3683,contains
recipe_21227,ingredient_5650,contains
recipe_21227,ingredient_21229,contains
recipe_21227,ingredient_21230,contains
recipe_21227,ingredient_32,contains
recipe_21227,ingredient_3878,contains
recipe_21227,cuisine_124,belongs_to
recipe_21227,diet_5,suitable_for
recipe_21227,meal_type_38,is_type
recipe_21231,ingredient_3666,contains
recipe_21231,ingredient_3860,contains
recipe_21231,ingredient_3926,contains
recipe_21231,ingredient_3507,contains
recipe_21231,ingredient_3509,contains
recipe_21231,ingredient_21232,contains
recipe_21231,ingredient_8871,contains
recipe_21231,ingredient_21233,contains
recipe_21231,ingredient_89,contains
recipe_21231,ingredient_3832,contains
recipe_21231,ingredient_3596,contains
recipe_21231,cuisine_90,belongs_to
recipe_21231,diet_5,suitable_for
recipe_21231,meal_type_48,is_type
recipe_21231,region_22,belongs_to_region
recipe_21231,state_91,belongs_to_state
recipe_21234,ingredient_21235,contains
recipe_21234,ingredient_7984,contains
recipe_21234,ingredient_4269,contains
recipe_21234,ingredient_3478,contains
recipe_21234,ingredient_100,contains
recipe_21234,ingredient_21236,contains
recipe_21234,ingredient_352,contains
recipe_21234,ingredient_3489,contains
recipe_21234,ingredient_8550,contains
recipe_21234,ingredient_3945,contains
recipe_21234,ingredient_21237,contains
recipe_21234,ingredient_1734,contains
recipe_21234,ingredient_21238,contains
recipe_21234,ingredient_4077,contains
recipe_21234,ingredient_4529,contains
recipe_21234,ingredient_3495,contains
recipe_21234,ingredient_6472,contains
recipe_21234,ingredient_209,contains
recipe_21234,ingredient_31,contains
recipe_21234,ingredient_32,contains
recipe_21234,ingredient_21239,contains
recipe_21234,ingredient_4078,contains
recipe_21234,ingredient_3726,contains
recipe_21234,ingredient_5823,contains
recipe_21234,ingredient_20107,contains
recipe_21234,ingredient_21240,contains
recipe_21234,ingredient_4760,contains
recipe_21234,ingredient_21241,contains
recipe_21234,cuisine_213,belongs_to
recipe_21234,diet_5,suitable_for
recipe_21234,meal_type_21,is_type
recipe_21242,ingredient_56,contains
recipe_21242,ingredient_4945,contains
recipe_21242,ingredient_10002,contains
recipe_21242,ingredient_21243,contains
recipe_21242,ingredient_21244,contains
recipe_21242,ingredient_21245,contains
recipe_21242,ingredient_21246,contains
recipe_21242,ingredient_21247,contains
recipe_21242,cuisine_204,belongs_to
recipe_21242,diet_5,suitable_for
recipe_21242,meal_type_85,is_type
recipe_21248,ingredient_20968,contains
recipe_21248,ingredient_3507,contains
recipe_21248,ingredient_3572,contains
recipe_21248,ingredient_56,contains
recipe_21248,ingredient_343,contains
recipe_21248,ingredient_18,contains
recipe_21248,ingredient_44,contains
recipe_21248,ingredient_89,contains
recipe_21248,ingredient_3478,contains
recipe_21248,ingredient_1247,contains
recipe_21248,ingredient_3546,contains
recipe_21248,ingredient_14,contains
recipe_21248,ingredient_15,contains
recipe_21248,ingredient_3513,contains
recipe_21248,ingredient_4887,contains
recipe_21248,cuisine_47,belongs_to
recipe_21248,diet_5,suitable_for
recipe_21248,meal_type_21,is_type
recipe_21249,ingredient_18093,contains
recipe_21249,ingredient_4386,contains
recipe_21249,ingredient_3509,contains
recipe_21249,ingredient_3507,contains
recipe_21249,ingredient_3631,contains
recipe_21249,ingredient_3830,contains
recipe_21249,ingredient_21250,contains
recipe_21249,ingredient_89,contains
recipe_21249,ingredient_18,contains
recipe_21249,ingredient_16916,contains
recipe_21249,ingredient_3650,contains
recipe_21249,ingredient_3596,contains
recipe_21249,ingredient_3666,contains
recipe_21249,cuisine_47,belongs_to
recipe_21249,diet_5,suitable_for
recipe_21251,ingredient_17122,contains
recipe_21251,ingredient_14,contains
recipe_21251,ingredient_123,contains
recipe_21251,ingredient_7110,contains
recipe_21251,ingredient_4,contains
recipe_21251,ingredient_21252,contains
recipe_21251,ingredient_21253,contains
recipe_21251,cuisine_1386,belongs_to
recipe_21251,diet_5,suitable_for
recipe_21251,meal_type_6,is_type
recipe_21254,ingredient_21255,contains
recipe_21254,ingredient_21256,contains
recipe_21254,ingredient_3483,contains
recipe_21254,ingredient_21257,contains
recipe_21254,ingredient_21258,contains
recipe_21254,ingredient_3579,contains
recipe_21254,ingredient_4655,contains
recipe_21254,ingredient_21259,contains
recipe_21254,ingredient_108,contains
recipe_21254,ingredient_391,contains
recipe_21254,ingredient_255,contains
recipe_21254,ingredient_4,contains
recipe_21254,ingredient_21260,contains
recipe_21254,ingredient_18022,contains
recipe_21254,ingredient_1734,contains
recipe_21254,ingredient_4164,contains
recipe_21254,cuisine_431,belongs_to
recipe_21254,diet_5,suitable_for
recipe_21254,meal_type_85,is_type
recipe_21261,ingredient_5910,contains
recipe_21261,ingredient_14,contains
recipe_21261,ingredient_123,contains
recipe_21261,ingredient_156,contains
recipe_21261,ingredient_4,contains
recipe_21261,ingredient_7232,contains
